Depth,Resistivity,Gamma Ray,Total Porosity,Bulk Density,Actual Poisson Ratio(u),Actual Young Modulus(E),Predicted Poisson Ratio(u),Predicted Young Modulus(E)
7154.5,0.177787808,0.21136442,0.37662049,0.512440294,0.22028631,6325433.336,0.225864347,5895596.577
7154.851176,0.1973737,0.210141519,0.387286614,0.489457532,0.219374652,6252883.314,0.217601955,6087440.93
7155.803152,0.228024962,0.247121434,0.435709927,0.439939593,0.205941241,6016488.678,0.21989681,5521810.271
7156.387129,0.249298332,0.29817847,0.52878364,0.391829492,0.189667664,5807860.648,0.196792633,5524632.109
7157,0.289276514,0.325052524,0.641380843,0.309854804,0.179098442,5583513.77,0.187111949,5274915.489
7157.707104,0.330913573,0.283037224,0.619222268,0.283694568,0.189752832,5561746.297,0.19064277,5437895.342
7158.65908,0.226019772,0.240524561,0.432488747,0.428511623,0.206789882,5782436.415,0.220733443,5577362.8
7158.714472,0.223306987,0.241286257,0.423689605,0.43502024,0.206660366,5786471.498,0.219975177,5681866.284
7158.989997,0.208890877,0.243242596,0.369487263,0.480475701,0.20709577,5827130.229,0.215215686,5608962.072
7159.640714,0.18513583,0.257893202,0.322863307,0.479855539,0.200506962,5766010.69,0.210023913,5643465.545
7160.942147,0.115052773,0.221808052,0.330122956,0.482041125,0.212015908,5752428.099,0.230522428,5633237.108
7161.192339,0.102560013,0.212328694,0.350804484,0.501410163,0.218929422,5773504.451,0.226024821,5799329.371
7161.515008,0.090514683,0.20110303,0.381366916,0.526625674,0.228087941,5799148.142,0.227138567,5989105.812
7161.592864,0.089588857,0.199676014,0.390618143,0.527850483,0.229509897,5799376.335,0.224342371,6037214.959
7162,0.084747445,0.192213734,0.438995481,0.534255365,0.236945718,5800569.622,0.232383872,5872718.658
7162.243581,0.084479807,0.186782195,0.461911854,0.527228261,0.238357983,5795415.754,0.230447856,5694942.744
7162.5,0.084198062,0.181064394,0.486036003,0.519830802,0.239844679,5789990.258,0.234918042,5765110.357
7163.545015,0.114855708,0.190285361,0.518015821,0.502794659,0.236526774,5868008.563,0.234482493,5818667.57
7163.670206,0.117654346,0.192675405,0.505919405,0.506442709,0.236961506,5882569.786,0.233641085,5797498.974
7164,0.12691196,0.199016777,0.485591525,0.511465982,0.237328733,5919346.981,0.228297578,5355163.938
7164.5,0.131323561,0.19983852,0.391510482,0.550343385,0.241086445,5967605.622,0.228527162,6093134.158
7165.528606,0.095255349,0.202261444,0.365088439,0.636547671,0.248817969,5910319.906,0.225191771,5811930.718
7167,0.093048953,0.229234311,0.474479591,0.505762696,0.237367938,5421492.519,0.232887348,5518897.225
7167.387007,0.098304425,0.241472208,0.487444104,0.489808256,0.234025814,5234275.596,0.231154542,5206959.119
7169.864875,0.128526954,0.317839105,0.704015903,0.429314968,0.237552895,4523750.023,0.221055409,4301779.118
7170,0.12687968,0.321475217,0.701311208,0.42582163,0.237897194,4510169.931,0.221477282,4336141.355
7170.082791,0.125236374,0.322627245,0.683868531,0.423901419,0.237678261,4503932.238,0.226969973,4333017.547
7170.5,0.116955305,0.328432629,0.595970072,0.414224947,0.236574997,4472498.787,0.231618693,4427696.784
7171,0.123093153,0.325134162,0.496110823,0.405289798,0.234750142,4453778.198,0.222687003,4438692.049
7171.103808,0.124880457,0.3231164,0.486274499,0.407627717,0.234639424,4458659.847,0.226874171,4417532.132
7171.723275,0.125525962,0.311356754,0.43900086,0.424173442,0.235130616,4501278.068,0.229815223,4447165.538
7173.5,0.081119839,0.272458354,0.403363212,0.438250042,0.245597392,4640733.761,0.244579351,4601013.425
7175.440076,0.084671451,0.239041335,0.55607547,0.39838631,0.255132956,4687482.32,0.247793645,4700913.426
7176,0.0816984,0.246341028,0.62834284,0.383070745,0.253375408,4691461.536,0.241516983,4773901.662
7176.059543,0.089450229,0.250772297,0.623006853,0.391686334,0.250801535,4693617.08,0.236255391,4804809.211
7176.559353,0.113188002,0.269318661,0.646770001,0.408329863,0.240890732,4699264.829,0.221567646,4437534.113
7177.698599,0.168423775,0.355623476,0.689022379,0.389132031,0.185710127,4660713.191,0.201028954,4609126.562
7177.917944,0.154184245,0.36497902,0.696112669,0.365969464,0.179246195,4633300.674,0.19080426,4491013.574
7178.5,0.143747883,0.381649287,0.700792651,0.302987096,0.169219351,4555313.041,0.208096786,3601604.861
7178.511504,0.144203769,0.381430857,0.699434246,0.302071841,0.169438416,4554058.699,0.208140178,3652096.142
7178.537411,0.146816515,0.378109127,0.688099184,0.302385969,0.171990765,4553713.976,0.201274358,3999755.582
7178.650575,0.149715031,0.378790224,0.683012297,0.291007198,0.172086721,4538894.784,0.203785909,3750789.685
7179.162221,0.168130772,0.364930391,0.627835275,0.26133316,0.18215644,4499082.315,0.181952553,4490617.975
7180.5,0.160032506,0.315127945,0.75168531,0.28171859,0.192110866,4615549.837,0.193306537,4437050.309
7182.458479,0.278609131,0.230477647,0.661747463,0.202459623,0.202449328,5104343.306,0.20224917,5099579.448
7184,0.437765532,0.23171885,0.605230017,0.208169958,0.202211329,4940648.926,0.201583169,4972123.729
7184.73208,0.226800137,0.302868875,0.600769732,0.232052388,0.189786308,4823332.969,0.18910495,4825957.119
7186,0.15332941,0.35980646,0.616860508,0.252631829,0.175946474,4669061.87,0.179108789,4554366.685
7186.266383,0.159594993,0.359980891,0.59736376,0.273420365,0.177309668,4667254.651,0.180469309,4604220.745
7186.59048,0.166983363,0.359241558,0.568459374,0.309019124,0.180812372,4675831.437,0.189670331,4420184.033
7186.742371,0.170445983,0.358895064,0.554913097,0.325702773,0.182453943,4679851.018,0.193307023,4323199.422
7187.621541,0.126025427,0.35263929,0.492808984,0.466173634,0.202300173,4740029.765,0.209464829,4440547.156
7188,0.096618549,0.353988169,0.503518779,0.508281647,0.211539715,4742190.168,0.21616792,4670272.012
7188.272257,0.088533249,0.361451824,0.554182579,0.505616072,0.216032088,4699853.828,0.219900349,4664249.154
7188.5,0.081769918,0.367695151,0.596562708,0.503386326,0.219789946,4664439.596,0.227283265,4612127.138
7189.598299,0.101285763,0.406064792,0.763235869,0.381701117,0.227609038,4336857.072,0.223042379,4032997.633
7189.687815,0.103661678,0.413881579,0.767419475,0.372489586,0.227937469,4323608.895,0.215566633,3867869.118
7192.165682,0.170050344,0.545208864,0.822677147,0.135684043,0.248433396,4072073.956,0.248577259,3924702.902
7192.454227,0.168952279,0.508309258,0.840029987,0.126309168,0.260596505,3750243.388,0.253033672,3590908.628
7193,0.160899322,0.434897657,0.770427439,0.1390889,0.292120487,2999571.419,0.259498215,3396803.951
7193.477993,0.197961371,0.38849166,0.605277592,0.188454555,0.318010792,2615903.727,0.281913694,3029971.161
7193.882191,0.21310402,0.345698186,0.484140581,0.282658166,0.335712056,2671568.047,0.194786945,4326063.644
7195,0.106997966,0.175390577,0.26527891,0.568356265,0.332075715,4679949.022,0.24609503,6374681.415
7197.5,0.292696963,0.066283042,0.084302541,0.752786293,0.277028146,9005334.611,0.278048729,8992499.663
7198.033011,0.164518757,0.058290187,0.076114786,0.763943851,0.269748393,9219649.442,0.270364051,9071468.381
7198.166083,0.166589621,0.056268135,0.073867183,0.770603619,0.270543501,9281684.564,0.270271643,9120474.824
7198.683728,0.18547642,0.048324544,0.062238664,0.796448725,0.276271179,9526820.711,0.276827724,9474076.544
7201.022011,0.963524903,0.12448195,0.045829861,0.811763371,0.294271094,9432573.072,0.29002612,9500586.861
7201.5,0.422933113,0.150226133,0.114452922,0.789477436,0.284981831,9032909.644,0.281963363,8748770.625
7201.973987,0.137228152,0.154536435,0.18622338,0.759989119,0.273002921,8699353.903,0.279026938,7586639.53
7202,0.121548302,0.15477299,0.190162234,0.758370761,0.272345503,8681047.941,0.275518534,7428434.346
7202.077152,0.125182314,0.152491019,0.195313314,0.753709927,0.270967161,8653979.994,0.272458895,7391869.541
7202.449975,0.081650508,0.145099198,0.228162938,0.731017894,0.263610238,8490005.668,0.266283098,8161124.791
7203.238746,0.062900321,0.125520791,0.203394711,0.715676912,0.263352039,8416618.608,0.264733204,8346327.668
7203.5,0.059211758,0.118142762,0.189421439,0.711318647,0.266034853,8421340.691,0.267581577,8344685.124
7203.889463,0.052407747,0.114080179,0.171706765,0.701841442,0.270850415,8424661.998,0.270779127,8401258.502
7204.54018,0.050228776,0.115380694,0.162079559,0.674673249,0.270999051,8379304.986,0.270571216,8293262.234
7204.829915,0.061232295,0.120234835,0.180194696,0.658038675,0.266004684,8335685.905,0.262858461,8002763.048
7206.733867,0.127130226,0.132373957,0.181259938,0.623222556,0.261307721,7957927.188,0.262532181,7495322.654
7207.652354,0.114806477,0.157678527,0.143893126,0.672278822,0.257305723,7963510.821,0.261549914,7646308.456
7208,0.097213189,0.163359993,0.150900067,0.689004539,0.25430351,7956857.834,0.270017996,6950193.311
7208.5,0.07701095,0.154125032,0.132972813,0.708680877,0.251570788,7945386.725,0.25868062,7812334.654
7210.749688,0.080991379,0.119111461,0.10427797,0.884312913,0.258389563,8251864.995,0.258462331,8179082.539
7211,0.089357929,0.121227145,0.098896215,0.876785247,0.25804981,8261108.143,0.257469194,8222035.869
7212.5,0.135666867,0.117530248,0.066597526,0.754877498,0.263390213,8182661.69,0.263901113,8232104.395
7212.921711,0.180749803,0.123075373,0.068596896,0.752372147,0.268364928,8195774.372,0.267681252,8313692.102
7213.847023,0.114615689,0.141050797,0.105287217,0.725728224,0.271378784,8092306.017,0.269386746,7998885.374
7214.825663,0.071750847,0.121070453,0.135139721,0.755858991,0.267898921,8123861.141,0.267470517,8028454.303
7215.085957,0.080348047,0.107003985,0.139487237,0.761818011,0.269566768,8210686.085,0.264344032,8268427.861
7215.301651,0.08747219,0.095347686,0.143089844,0.766756004,0.270948843,8282634.316,0.264323203,8319984.76
7216,0.139088061,0.060161535,0.144232906,0.750005941,0.282086448,8634737.01,0.274430105,8735536.554
7216.253627,0.174060886,0.053714768,0.135101667,0.727657418,0.286416115,8756727.993,0.284877923,8778846.8
7216.944357,0.437260041,0.050341777,0.103823804,0.674143001,0.294217918,8990479.202,0.291197385,8997775.294
7217,0.434620351,0.047205993,0.102007556,0.665953756,0.295428965,9042023.036,0.284440625,9049588.489
7217.554518,0.82358702,0.067797881,0.072937442,0.647036096,0.295971484,9007176.773,0.290749764,9051855.873
7219.506669,0.174862245,0.194028667,0.28144221,0.553795104,0.247891191,6980436.99,0.245529513,6932301.489
7222.760253,0.144819593,0.182901297,0.272705392,0.5485653,0.254060026,6092342.486,0.231816912,6451884.827
7223,0.153818936,0.177441641,0.234165494,0.564221383,0.256973608,6172243.277,0.249228148,6367309.507
7223.5,0.145846544,0.175234102,0.155789318,0.615123215,0.256849249,6254794.826,0.259793029,6287303.998
7224.712404,0.09179602,0.173891386,0.162629289,0.625587631,0.244363194,6199179.959,0.255920691,6211198.74
7226.664555,0.168978031,0.152132534,0.307960964,0.575493535,0.262128522,6530633.824,0.261715058,6583203.736
7227.5,0.264144827,0.138369253,0.285724869,0.576958722,0.267161793,6691172.249,0.264639515,6767910.455
7228,0.249971098,0.135504234,0.29054004,0.584111594,0.265412312,6710297.029,0.264204518,6895944.902
7228.094761,0.240697634,0.137003573,0.295436946,0.581779846,0.26434026,6693592.033,0.265156131,6720098.062
7228.5,0.211302417,0.140233677,0.310171124,0.577552815,0.260909292,6653825.472,0.261969529,6575717.626
7228.616706,0.198520701,0.141924019,0.312470826,0.573653477,0.259437161,6641363.326,0.260465966,6644725.933
7229.333695,0.138269982,0.15018185,0.293916662,0.565085977,0.252856663,6619301.082,0.252672331,6673604.355
7230,0.159479399,0.150801334,0.201940885,0.607708942,0.253667936,6740638.148,0.257975049,6764733.54
7230.5,0.177328154,0.142879546,0.148307282,0.694398897,0.260586484,6958568.214,0.267196452,7304188.203
7230.572628,0.182997513,0.141955002,0.144287761,0.699779571,0.261811936,6986879.644,0.263925763,7109970.948
7231.009255,0.217239503,0.136434913,0.120312097,0.731632445,0.269159591,7156606.288,0.269782122,7265929.861
7231.5,0.275385246,0.134945008,0.116749389,0.706209453,0.275000549,7288417.302,0.273773191,7561852.354
7231.961231,0.23669448,0.133974589,0.13827508,0.649806499,0.27728201,7353761.026,0.27524014,7400717.297
7232.5,0.201998331,0.12855325,0.15534484,0.633706423,0.277884435,7487178.019,0.277414697,7515601.288
7232.913207,0.222694836,0.121479539,0.160732232,0.646923222,0.277446752,7627640.25,0.276566958,7700187.102
7233,0.227042105,0.119993717,0.161863842,0.649699389,0.277354817,7657144.121,0.276651979,7669891.406
7233.171724,0.234746098,0.118627334,0.16153309,0.660423717,0.276974438,7720295.195,0.277825446,7572246.355
7234.817159,0.179213469,0.119358348,0.129734358,0.689932131,0.277392314,7891829.858,0.278424931,7855474.127
7235.293147,0.161878521,0.122266255,0.129291962,0.678757941,0.276000188,7837281.939,0.278334542,7677644.881
7235.769135,0.146815544,0.124226744,0.130573546,0.671836655,0.27283013,7791984.761,0.2748159,7785319.139
7236.721111,0.07732388,0.122208701,0.145985614,0.662197619,0.263413292,7752578.727,0.264575627,7795683.471
7237.197099,0.06526284,0.117630467,0.161272576,0.65495296,0.262003598,7773517.628,0.264378459,7908504.794
7238.006231,0.09257199,0.109526474,0.163627851,0.643848106,0.273713023,7819871.731,0.273498353,7871083.003
7238.5,0.093409257,0.107575958,0.14186236,0.654119436,0.283142152,7869398.009,0.266866663,7892050.334
7238.625698,0.086567788,0.108736458,0.138231471,0.660795914,0.283929681,7890971.177,0.276339142,7901776.173
7239.678893,0.062790123,0.115878052,0.110465026,0.697162704,0.282516396,8016880.964,0.278455655,8069331.702
7240.32961,0.083891302,0.121176653,0.096192916,0.695629697,0.279545584,7938511.204,0.26883451,8192666.47
7240.484098,0.091774308,0.122745227,0.094953498,0.696931068,0.279211825,7908172.107,0.267797116,8223260.709
7240.5,0.093050718,0.122883113,0.093340247,0.695492027,0.279130998,7905111.964,0.267639022,8253874.389
7240.529015,0.094144891,0.123197294,0.094341862,0.697043383,0.279106926,7899361.811,0.267686443,8222957.283
7241,0.111906347,0.12829732,0.110600785,0.722226183,0.278716174,7806020.961,0.276770234,7906234.548
7242,0.116443089,0.127132302,0.186680495,0.757562796,0.279395078,7552242.859,0.279373966,7575654.957
7242.342498,0.106648201,0.129541932,0.186909825,0.739166271,0.280088372,7426174.532,0.276613904,7476243.392
7242.5,0.102351274,0.13055724,0.187791688,0.731327678,0.280396561,7368990.623,0.27864982,7506255.49
7242.961965,0.097366693,0.139804878,0.181495701,0.709689301,0.281111052,7211669.927,0.280760085,7174276.538
7243.86093,0.085678785,0.152735913,0.195572116,0.690289275,0.278810979,7010830.678,0.275230199,7070632.778
7244.5,0.088728856,0.155243137,0.214089933,0.683538889,0.275717188,6916897.132,0.273283641,6849388.976
7244.812906,0.09047751,0.155454157,0.218772287,0.686275269,0.274383752,6877616.672,0.274743274,6864453.527
7250,0.031520093,0.18286889,0.332913549,0.651909413,0.269910696,6539679.548,0.258258885,6476093.928
7251,0.055293662,0.170168424,0.243351359,0.700862622,0.267731549,6737275.644,0.267136305,6720385.56
7251.476738,0.085103047,0.171099175,0.220042425,0.699888323,0.26583336,6794641.495,0.268223224,6703621.83
7251.634501,0.090929743,0.170735719,0.213774047,0.694965995,0.265945754,6793200.23,0.269119219,6703516.887
7251.952726,0.102682787,0.170002591,0.201130084,0.685037155,0.266172464,6790293.052,0.268813714,6720505.97
7252.873435,0.122267182,0.159259712,0.144596912,0.69998025,0.270442418,6807554.238,0.268113398,7100605.372
7253.38069,0.133808243,0.154376297,0.12787122,0.730040907,0.27267087,6872709.121,0.272787194,7154532.387
7253.5,0.136107269,0.153546923,0.12497222,0.737316128,0.273150087,6889942.888,0.27331008,7267193.757
7254,0.114740613,0.158658821,0.134380324,0.736840855,0.274523257,6917376.447,0.273074305,7017169.868
7254.332666,0.112638613,0.164174819,0.154686799,0.719433205,0.274423929,6897550.595,0.273843051,6990688.011
7255,0.112235758,0.169657392,0.208311727,0.682208122,0.272363164,6830085.615,0.268813338,6788942.177
7255.284642,0.111561838,0.166857253,0.218517438,0.674902837,0.271174516,6790576.058,0.270929553,6780099.548
7255.946816,0.107922974,0.158805597,0.213131419,0.667549434,0.270772335,6670215.368,0.268851095,6742902.083
7256,0.107550532,0.158099381,0.211571227,0.66733205,0.270831509,6659446.96,0.268474521,6760776.928
7256.236618,0.106857358,0.159079322,0.204279339,0.665498976,0.271757581,6604597.696,0.270544428,6686365.866
7256.590236,0.104617501,0.162827308,0.201244744,0.658735827,0.272497567,6524590.275,0.272179518,6562225.413
7257.664582,0.093132328,0.175970169,0.245759523,0.622516126,0.269082696,6288669.031,0.26065686,6282959.628
7259,0.083633886,0.173577334,0.274316616,0.628169483,0.266632768,6103997.915,0.264923594,6206801.405
7259.092546,0.083194905,0.174813384,0.272904326,0.632567964,0.266479228,6101452.772,0.26564612,6175128.241
7259.568534,0.080528518,0.182115444,0.265508564,0.655278377,0.2655462,6088502.038,0.262505463,6245109.091
7259.687571,0.079292058,0.185294137,0.263581517,0.660633535,0.265102619,6084634.853,0.263520404,6230288.768
7260,0.075909522,0.193825909,0.258093192,0.67633849,0.263927989,6077514.767,0.263386736,6166425.031
7260.044522,0.075584327,0.194825978,0.257802948,0.676691866,0.263772466,6073038.453,0.263261632,6145875.656
7260.5,0.072257471,0.20505702,0.254833691,0.680307027,0.262181409,6027244.257,0.261509099,5999345.448
7261.152551,0.069250027,0.211088092,0.244513882,0.669187877,0.260992474,5932898.877,0.260594543,5913469.402
7262.453985,0.065419661,0.20955654,0.246378568,0.648856479,0.261313125,5831641.517,0.260895222,5836719.466
7264.5,0.077259182,0.18908393,0.300763019,0.667807324,0.263133806,6189230.609,0.26284036,6196842.723
7265.707569,0.08987194,0.178817288,0.232488984,0.670513881,0.265854263,6454344.095,0.26648813,6484906.741
7268.612306,0.091494566,0.180756954,0.244074739,0.720355745,0.271456597,6719302.04,0.268919917,6687094.703
7269.088294,0.088782408,0.181828813,0.269602874,0.713657855,0.269858976,6724965.368,0.268431662,6723987.485
7270,0.088983852,0.18569009,0.272390547,0.708680877,0.266628931,6741047.402,0.265737646,6710152.642
7271.457441,0.081554491,0.183364292,0.221184687,0.733386673,0.270754043,6658270.931,0.269426601,6561539.575
7272.5,0.077706195,0.18251748,0.219719979,0.692925548,0.271904978,6507664.525,0.270490436,6490055.952
7274.5,0.071112162,0.195577757,0.223646196,0.697345595,0.266284194,6330156.515,0.264239098,6281786.979
7274.554776,0.071407406,0.196230652,0.22884522,0.696130174,0.266279377,6325421.559,0.260875861,6278492.148
7275.793709,0.066582665,0.202940211,0.316330388,0.668098939,0.265324704,6204903.45,0.263555475,6176965.428
7276.11904,0.064846484,0.202169953,0.323830417,0.66548872,0.265276061,6186048.563,0.263414376,6170396.954
7277.032643,0.063187599,0.191736842,0.268561204,0.677857714,0.265833614,6182986.93,0.265521893,6181945.097
7277.420473,0.064438829,0.186783081,0.255173385,0.683757263,0.266197566,6196836.697,0.264433427,6243968.915
7277.5,0.064772381,0.18578429,0.253500259,0.684513201,0.266277913,6199960.593,0.265171339,6245246.555
7278.608054,0.06924275,0.184856733,0.308467664,0.641808084,0.266662456,6233227.342,0.260325895,6243159.314
7278.721907,0.06944886,0.186301071,0.299257517,0.640103572,0.266691634,6237176.571,0.260553947,6265252.578
7279.084042,0.070741424,0.190264158,0.264869968,0.641404411,0.266908696,6251085.37,0.25748563,6206007.326
7279.5,0.074647142,0.192418216,0.20601526,0.668448944,0.267630281,6272182.688,0.265204524,6260367.655
7279.510511,0.074636714,0.192442752,0.210010547,0.671159434,0.26776756,6271045.333,0.265006726,6252864.144
7280.5,0.073747443,0.193646763,0.181198607,0.744777928,0.270938113,6271316.172,0.269416858,6254024.601
7280.674058,0.073770284,0.192209639,0.184808967,0.745266007,0.270402166,6277412.131,0.269585835,6236210.214
7280.987994,0.073811479,0.1896176,0.191320713,0.74614632,0.269435517,6288406.976,0.269247636,6272239.175
7281.324775,0.074817559,0.184958939,0.217024363,0.732689181,0.265663732,6330302.394,0.263647677,6323763.047
7282.626209,0.081357857,0.187455488,0.259367316,0.702408245,0.251826142,6393775.551,0.255516083,6438340.547
7283,0.083749723,0.189194133,0.229572561,0.715572349,0.250677597,6334868.214,0.259607066,6498628.701
7283.276926,0.08050867,0.188395853,0.217510017,0.728036339,0.250889212,6255294.163,0.258109618,6351932.452
7283.843922,0.075167195,0.191066631,0.223742136,0.722940436,0.251065528,6051131.779,0.256698556,6159203.239
7284.31991,0.071746711,0.204685649,0.261077532,0.682773565,0.249810383,5822935.323,0.26161122,6000261.857
7285.085713,0.068175504,0.239440193,0.313226864,0.613002774,0.240401731,5393749.208,0.243649609,5676378.89
7285.271886,0.068314308,0.247467976,0.326295933,0.598211038,0.237135743,5289038.502,0.242810735,5302401.036
7285.5,0.070093219,0.255754094,0.345729313,0.582685773,0.232222854,5164836.838,0.234696246,5330436.55
7285.70518,0.078775762,0.257700982,0.390153999,0.562179716,0.228009425,5083166.871,0.230780682,5185746.938
7287.56358,0.069951334,0.258743153,0.497609403,0.506852416,0.239157451,4957304.028,0.231352569,4913125.045
7288.127814,0.072232768,0.260803726,0.403818327,0.539888727,0.244137644,4992269.628,0.237726264,5011493.716
7291.899848,0.176838556,0.301128335,0.722538548,0.385206039,0.210629106,4622728.383,0.208491041,4599650.155
7292.386962,0.185545632,0.315066557,0.745044135,0.377301048,0.210812753,4555210.811,0.210182242,4559862.806
7294.339113,0.116152361,0.293769753,0.644928165,0.404301501,0.220195626,4522361.092,0.218806348,4428520.861
7294.377716,0.115614939,0.292855353,0.63613029,0.408574018,0.220660952,4540346.574,0.218611016,4395511.254
7295.267634,0.100252965,0.270704215,0.443429765,0.512898817,0.231291282,4989421.32,0.220535639,4579455.388
7295.5,0.09678707,0.265054078,0.382769094,0.55416934,0.234339814,5169532.275,0.227804817,4932466.054
7295.61665,0.096964058,0.262440525,0.369361335,0.568978359,0.2358453,5275678.996,0.227646203,5193073.274
7296.21961,0.09228312,0.248775036,0.290121913,0.635640591,0.243478158,5745646.213,0.24226313,5627386.173
7296.941981,0.088887976,0.238671864,0.259044296,0.642898987,0.248368939,6100544.395,0.247798167,6079372.941
7297.47505,0.085105692,0.240048528,0.243066102,0.670584394,0.247100436,6183156.587,0.24510975,6189593.977
7298,0.076291699,0.245472424,0.243129121,0.70953637,0.246546378,6166868.482,0.245744232,5959789.829
7299.075538,0.05980813,0.23980522,0.308653774,0.737442699,0.247811852,5857725.101,0.249125628,5860158.694
7299.544848,0.059758489,0.234962692,0.321064772,0.722147871,0.245543399,5763751.76,0.246174968,5752129.294
7299.952918,0.053573389,0.233619557,0.317854558,0.706439847,0.243447146,5721873.113,0.25431781,5698855.934
7300.195565,0.04744432,0.233819849,0.312186784,0.696579476,0.242497034,5707008.313,0.256513322,5718538.524
7301.191851,0.049233259,0.236645363,0.336743153,0.638456548,0.237982667,5665961.549,0.250546924,5520162.68
7301.455478,0.052334364,0.238459431,0.366391733,0.61650491,0.236197234,5649076.778,0.237258243,5628506.493
7301.5,0.052846787,0.238777263,0.37158308,0.612746845,0.235890692,5646156.922,0.234832763,5684699.516
7301.811318,0.058423445,0.238784956,0.406545039,0.594348664,0.233178502,5621627.778,0.232650611,5554197.622
7301.931466,0.060479392,0.238894868,0.4201026,0.586867719,0.232159242,5612359.761,0.234107808,5565327.946
7302.5,0.06997725,0.239877392,0.414401067,0.577790452,0.227962292,5568173.023,0.227162543,5602967.829
7303.050252,0.068118762,0.245615689,0.338025108,0.586455591,0.228005707,5505773.351,0.234075263,5445543.091
7304.289186,0.074750592,0.263273264,0.40263875,0.56892609,0.237181869,5184916.73,0.236572364,5120006.088
7304.5,0.076793162,0.268728945,0.455811542,0.560561774,0.238695373,5100955.436,0.235969988,4683925.482
7306.215358,0.089500152,0.299144976,0.544212438,0.49032042,0.21542817,4743812.646,0.218915713,4648720.8
7306.691346,0.069471278,0.28157241,0.521482495,0.522066063,0.220668711,4972190.33,0.228027786,4858919.677
7307.353451,0.054146203,0.24731464,0.563317906,0.533044557,0.243786156,5371832.464,0.238644627,5024316.701
7307.5,0.05627503,0.239653974,0.57945033,0.528552078,0.249715372,5454246.63,0.234884788,4902240.932
7308.625454,0.095254439,0.255833642,0.649165167,0.432123395,0.254197896,5268489.167,0.247180252,5145932.842
7309,0.097428621,0.283390969,0.656493074,0.436111309,0.242976082,5038418.388,0.223302259,4329060.487
7309.071286,0.097881218,0.289468591,0.653409082,0.436578855,0.241212388,4985414.559,0.222850535,4356060.767
7309.5,0.100603153,0.326019621,0.634861842,0.439390699,0.230605469,4666647.671,0.231411106,4587283.895
7310.49925,0.10391441,0.400164363,0.590811742,0.407056182,0.227170013,4194953.527,0.226203066,4208381.137
7310.607036,0.10437521,0.400430656,0.587930006,0.408886436,0.227131649,4200157.435,0.224338719,4174322.811
7310.975238,0.105953422,0.401189358,0.578110564,0.415291317,0.22699779,4218892.26,0.222994914,4103084.759
7311,0.10605956,0.401240382,0.577450181,0.41572206,0.226988788,4220152.218,0.223119679,4102871.64
7311.908469,0.078262091,0.32414583,0.564848356,0.494508919,0.237689525,4526955.781,0.231466696,4567586.951
7312.961722,0.075834972,0.270831303,0.526174708,0.519454,0.256962739,4706781.797,0.237460099,4720737.939
7313.209903,0.072056368,0.269991511,0.499789581,0.517639376,0.25758616,4716266.895,0.237475884,4694265.68
7314.307154,0.071560719,0.286798808,0.437327706,0.562237371,0.244268679,4684939.428,0.239294842,4783037.94
7314.783142,0.07779583,0.297463869,0.457828365,0.569739897,0.239408696,4616780.692,0.237506892,4618558.719
7315.735118,0.068442549,0.306856509,0.560316905,0.545386426,0.234940372,4464808.976,0.234121229,4542464.142
7315.812771,0.067446777,0.306784756,0.56950944,0.543600146,0.234618759,4456487.992,0.234402188,4484956.934
7316,0.065045884,0.306611752,0.591673457,0.539293268,0.23384332,4436425.369,0.234998589,4459973.601
7317,0.063665514,0.311889219,0.699681458,0.531237376,0.230619263,4406041.399,0.231791853,4412251.999
7317.764922,0.071459693,0.304401473,0.654422625,0.519886491,0.232878597,4410418.996,0.232025228,4413869.182
7318,0.072882065,0.299522987,0.625305578,0.519640693,0.234357976,4418805.877,0.225623227,4517173.104
7318.115058,0.072179316,0.297780659,0.611156715,0.522560809,0.235497131,4434158.412,0.22941821,4510177.737
7318.536924,0.069500307,0.292174303,0.559338759,0.536385577,0.239851479,4500946.642,0.237623198,4658044.135
7319,0.06614016,0.289225422,0.502703904,0.564340201,0.245358939,4617283.007,0.23958715,4682362.35
7319.066355,0.065460531,0.288803954,0.490149506,0.572136151,0.246046694,4643094.823,0.246370784,4632391.12
7320.01901,0.058148117,0.273270329,0.283339684,0.713698691,0.25465935,5069737.905,0.248093273,5333850.81
7320.367789,0.059612264,0.259599518,0.230062859,0.7857074,0.256536938,5264982.236,0.26008897,5691731.115
7320.395324,0.059727853,0.258520259,0.225856856,0.79139222,0.256685167,5280396.046,0.262680716,5705563.844
7320.494997,0.060146273,0.25461345,0.210631543,0.811970683,0.257221739,5336192.466,0.264650465,5701367.061
7320.5,0.060167273,0.254417372,0.209867398,0.813003493,0.257248669,5338992.829,0.264110397,5704672.346
7321.01479,0.064459063,0.239068834,0.189857823,0.872048099,0.260301888,5546185.539,0.259298686,5591199.302
7321.018506,0.064716316,0.238390176,0.187220246,0.877461368,0.26034643,5555249.434,0.259027306,5584456.608
7321.446973,0.064397365,0.235380698,0.21343804,0.840847016,0.26250063,5597550.487,0.260660364,5618240.008
7321.669223,0.061711316,0.237052383,0.234483796,0.807981137,0.263570653,5573151.603,0.260252464,5637271.357
7322.253724,0.051896734,0.247375797,0.26356184,0.719889353,0.264475796,5451843.253,0.272856456,5616076.526
7322.398949,0.049329894,0.250562655,0.264609675,0.699865569,0.264344283,5418090.908,0.269485824,5501454.69
